,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
921,2302800.0,Canindé,23.0,CE,474.89607843137253,491.22797704447635,481.73055954088954,511.32141779788833,589.4978479196557
922,2302909.0,Capistrano,23.0,CE,445.67289719626166,453.52566371681417,424.55132743362833,454.34766355140187,343.716814159292
923,2303006.0,Caridade,23.0,CE,470.10526315789474,476.34355828220856,460.76687116564415,504.0618421052631,571.1656441717791
924,2303105.0,Cariré,23.0,CE,464.46439790575914,480.1606060606061,466.32272727272726,508.0089005235602,516.5656565656566
925,2303204.0,Caririaçu,23.0,CE,482.0668604651163,498.7396648044692,479.2016759776537,517.1168604651164,575.754189944134
926,2303303.0,Cariús,23.0,CE,471.3713043478261,466.77241379310345,447.36810344827586,492.5878260869565,550.0
927,2303402.0,Carnaubal,23.0,CE,460.6463541666667,477.091959798995,456.6949748743719,483.2057291666667,484.9246231155779
928,2303501.0,Cascavel,23.0,CE,472.08,487.03587140439936,475.0238578680203,503.6471428571429,561.0490693739424
929,2303600.0,Catarina,23.0,CE,456.5231884057971,448.172602739726,430.7328767123288,456.65942028985506,348.7671232876712
930,2303659.0,Catunda,23.0,CE,448.1060606060606,473.2253731343283,460.19552238805966,470.0151515151515,436.4179104477612
931,2303709.0,Caucaia,23.0,CE,466.9122807017544,482.37169553327254,475.1309480401094,485.81403508771933,501.4311759343665
932,2303808.0,Cedro,23.0,CE,463.1832713754647,465.0663043478261,452.8655797101449,482.3631970260223,492.7536231884058
933,2303907.0,Chaval,23.0,CE,451.91885245901636,464.3219512195122,435.9317073170732,450.8950819672131,471.869918699187
934,2303931.0,Choró,23.0,CE,452.9688311688312,462.5023255813953,449.96046511627907,463.73766233766236,397.90697674418607
935,2303956.0,Chorozinho,23.0,CE,443.7869281045751,458.4357142857143,439.5474025974026,466.1823529411764,393.8961038961039
936,2304004.0,Coreaú,23.0,CE,461.2016393442623,487.62166666666667,471.14500000000004,535.5344262295082,528.0
937,2304103.0,Crateús,23.0,CE,478.1703862660944,500.6668515950069,483.70374479889045,512.8394849785408,617.5866851595007
938,2304202.0,Crato,23.0,CE,482.9776404494382,504.8075132275132,489.13873015873014,514.8738202247191,599.936507936508
939,2304236.0,Croatá,23.0,CE,457.3943396226415,470.2141104294478,459.8533742331289,467.6792452830189,444.7852760736196
940,2304251.0,Cruz,23.0,CE,452.37427385892113,454.1690763052209,442.3706827309237,487.8896265560166,441.8473895582329
941,2304269.0,Deputado Irapuan Pinheiro,23.0,CE,463.0358490566038,465.7741379310345,443.9086206896552,465.96603773584906,384.48275862068965
942,2304277.0,Ereré,23.0,CE,458.33902439024394,473.6348837209302,463.78372093023256,472.97804878048777,495.3488372093023
943,2304285.0,Eusébio,23.0,CE,477.2490322580645,501.58804123711343,497.1354639175258,520.3032258064516,571.4639175257732
944,2304301.0,Farias Brito,23.0,CE,477.64113924050633,493.2598765432099,479.8598765432099,499.54430379746833,508.51851851851853
945,2304350.0,Forquilha,23.0,CE,467.00961538461536,485.5125560538117,470.50807174887893,517.7456730769231,478.3856502242152
946,2304400.0,Fortaleza,23.0,CE,490.15952851635865,514.6362674407716,504.7770811873771,533.737268953247,598.4727034366514
947,2304459.0,Fortim,23.0,CE,462.2156862745098,474.82413793103444,460.82758620689657,491.6745098039216,504.48275862068965
948,2304509.0,Frecheirinha,23.0,CE,451.2336734693878,465.82772277227724,442.3069306930693,489.2316326530612,405.34653465346537
949,2304608.0,General Sampaio,23.0,CE,442.5573529411765,450.9507692307692,433.4938461538461,475.9808823529412,398.46153846153845
950,2304657.0,Graça,23.0,CE,440.33678160919544,466.2186046511628,445.09186046511627,453.2068965517241,340.93023255813955
951,2304707.0,Granja,23.0,CE,456.31770334928234,465.29308755760366,448.48064516129034,475.90637958532693,450.384024577573
952,2304806.0,Granjeiro,23.0,CE,453.67954545454546,471.9723404255319,473.3191489361702,485.2136363636364,545.1063829787234
953,2304905.0,Groaíras,23.0,CE,461.48292682926825,463.8209302325581,459.5639534883721,489.7378048780488,537.9069767441861
954,2304954.0,Guaiúba,23.0,CE,462.4123674911661,476.4367697594502,463.58522336769755,480.5021201413428,516.9072164948453
955,2305001.0,Guaraciaba do Norte,23.0,CE,476.33919491525427,496.32264150943394,477.53102725366875,496.58601694915257,587.6310272536688
956,2305100.0,Guaramiranga,23.0,CE,455.8976744186046,461.94565217391306,455.4130434782609,472.7395348837209,424.3478260869565
957,2305209.0,Hidrolândia,23.0,CE,476.18125,478.0072289156626,466.5789156626506,501.73,531.566265060241
958,2305233.0,Horizonte,23.0,CE,463.4698443579766,477.2297752808989,476.0535580524345,486.2630350194553,485.2059925093633
959,2305266.0,Ibaretama,23.0,CE,456.5618556701031,452.62626262626264,440.920202020202,456.8659793814433,400.0
960,2305308.0,Ibiapina,23.0,CE,456.2325,467.58429118773944,454.8183908045977,472.3175,463.37164750957857
961,2305332.0,Ibicuitinga,23.0,CE,467.3353846153846,469.6811594202899,460.62028985507243,476.7292307692308,467.536231884058
962,2305357.0,Icapuí,23.0,CE,462.71096774193546,468.5745454545455,456.3933333333333,477.22645161290325,479.8787878787879
963,2305407.0,Icó,23.0,CE,461.3911654135338,473.89872495446264,463.74535519125686,481.7503759398496,483.3879781420765
964,2305506.0,Iguatu,23.0,CE,484.11449275362315,505.48993055555553,491.5900462962963,522.4658212560387,582.0138888888889
965,2305605.0,Independência,23.0,CE,455.62589641434266,466.7826612903226,452.5520161290322,480.6625498007968,461.2096774193548
966,2305654.0,Ipaporanga,23.0,CE,454.1075630252101,471.7714285714286,453.6504201680672,462.42605042016805,468.06722689075633
967,2305704.0,Ipaumirim,23.0,CE,448.46666666666664,468.2739130434782,446.86086956521734,480.2758620689655,471.5217391304348
968,2305803.0,Ipu,23.0,CE,472.8554838709677,485.38711018711024,461.404158004158,485.23870967741937,513.0977130977132
969,2305902.0,Ipueiras,23.0,CE,456.6002873563218,472.0252054794521,454.9295890410959,475.61350574712645,509.36986301369865
970,2306009.0,Iracema,23.0,CE,476.7581395348837,484.8076923076923,472.63626373626374,507.90697674418607,553.1868131868132
971,2306108.0,Irauçuba,23.0,CE,456.2560846560846,472.32450980392156,450.7980392156863,490.6984126984127,469.5098039215686
972,2306207.0,Itaiçaba,23.0,CE,477.6145161290322,502.27142857142854,487.8920634920635,537.6693548387096,632.063492063492
973,2306256.0,Itaitinga,23.0,CE,458.5877470355731,474.52985074626866,462.8287313432836,484.6162055335968,457.089552238806
974,2306306.0,Itapajé,23.0,CE,479.1948669201521,487.04518518518523,472.66314814814814,519.9807984790875,546.5925925925926
975,2306405.0,Itapipoca,23.0,CE,465.4873186119874,475.2136668700427,461.1707138499085,491.5912933753943,506.78462477120195
976,2306504.0,Itapiúna,23.0,CE,439.30263157894734,470.9011764705882,436.06,457.51710526315793,442.11764705882354
977,2306553.0,Itarema,23.0,CE,462.7255020080321,470.01084337349397,454.43594377510044,482.08815261044174,502.8112449799197
978,2306603.0,Itatira,23.0,CE,448.8116279069767,458.87388059701493,435.2582089552239,457.19108527131783,431.4925373134328
979,2306702.0,Jaguaretama,23.0,CE,466.4394736842105,473.5546153846154,462.09384615384613,503.7921052631579,471.38461538461536
980,2306801.0,Jaguaribara,23.0,CE,454.0259259259259,457.1190476190476,458.4619047619048,471.6530864197531,505.0
981,2306900.0,Jaguaribe,23.0,CE,474.6535269709544,489.78127490039844,481.6322709163347,514.8232365145228,554.9003984063745
982,2307007.0,Jaguaruana,23.0,CE,485.3314893617021,501.28987854251017,487.1935222672065,521.4059574468084,595.3036437246964
983,2307106.0,Jardim,23.0,CE,464.4873949579832,486.2783132530121,473.2550200803213,495.74789915966386,533.574297188755
984,2307205.0,Jati,23.0,CE,458.8647887323944,467.24266666666665,435.50800000000004,475.21971830985916,322.4
985,2307254.0,Jijoca de Jericoacoara,23.0,CE,466.8700440528634,458.88110236220473,450.6429133858268,494.5303964757709,504.3307086614173
986,2307304.0,Juazeiro do Norte,23.0,CE,489.44727780362956,512.836811722913,502.24964476021313,539.1614704513727,617.9307282415631
987,2307403.0,Jucás,23.0,CE,467.2667808219178,474.7272425249169,454.2554817275747,482.43801369863013,474.3521594684385
988,2307502.0,Lavras da Mangabeira,23.0,CE,461.74776785714283,478.91181434599156,455.6594936708861,483.1830357142857,540.8438818565401
989,2307601.0,Limoeiro do Norte,23.0,CE,493.2092592592592,518.5233409610984,502.5299771167048,539.3222222222222,633.9130434782609
990,2307635.0,Madalena,23.0,CE,468.87706422018346,486.5525,469.79833333333335,472.27247706422014,544.1666666666666
991,2307650.0,Maracanaú,23.0,CE,467.9349772874757,490.47244143033294,484.4546855733662,500.0859831278391,528.9395807644883
992,2307700.0,Maranguape,23.0,CE,470.7568535825545,494.5632743362832,485.0134218289085,506.22383177570094,544.7492625368732
993,2307809.0,Marco,23.0,CE,449.0353760445683,452.983378746594,434.5871934604905,467.47437325905287,390.6811989100817
994,2307908.0,Martinópole,23.0,CE,446.5883928571429,450.09752066115703,441.703305785124,459.4589285714286,333.7190082644628
995,2308005.0,Massapê,23.0,CE,459.73289473684207,480.4770186335404,462.96459627329193,484.5365131578948,523.9130434782609
996,2308104.0,Mauriti,23.0,CE,460.12696629213485,473.5799116997793,455.03863134657837,468.9705617977528,494.79028697571744
997,2308203.0,Meruoca,23.0,CE,449.93243243243245,460.5948275862069,437.6655172413793,471.31531531531533,413.2758620689655
998,2308302.0,Milagres,23.0,CE,474.79427312775334,493.4987288135593,473.9177966101695,505.8008810572687,539.8305084745763
999,2308351.0,Milhã,23.0,CE,465.44615384615383,475.12056074766355,457.01495327102805,495.79423076923075,400.74766355140184
1000,2308377.0,Miraíma,23.0,CE,444.05698924731183,438.6697916666667,419.1197916666667,456.68924731182796,353.3333333333333
1001,2308401.0,Missão Velha,23.0,CE,462.18028846153845,470.07207207207205,442.69054054054055,474.8168269230769,456.7567567567568
1002,2308500.0,Mombaça,23.0,CE,457.7,462.01589958158996,455.32092050209206,491.78,480.418410041841
1003,2308609.0,Monsenhor Tabosa,23.0,CE,458.8675531914894,458.31699999999995,445.7805,473.4255319148936,447.0
1004,2308708.0,Morada Nova,23.0,CE,475.04884910485936,492.2456310679612,478.8546116504854,504.5040920716113,544.1747572815534
1005,2308807.0,Moraújo,23.0,CE,465.4807692307692,484.37692307692305,457.625,509.8442307692308,510.7692307692308
1006,2308906.0,Morrinhos,23.0,CE,454.2464646464647,454.6010101010101,439.26363636363635,471.8686868686869,395.25252525252523
1007,2309003.0,Mucambo,23.0,CE,444.3857142857143,454.5420454545454,440.62840909090914,478.6392857142857,335.0
1008,2309102.0,Mulungu,23.0,CE,463.3768292682927,476.9797619047619,460.9345238095238,473.8036585365854,519.7619047619048
1009,2309201.0,Nova Olinda,23.0,CE,459.7210084033614,474.8489795918367,460.49020408163267,473.3340336134454,491.42857142857144
1010,2309300.0,Nova Russas,23.0,CE,468.5735735735736,473.03216374269005,459.1769005847953,479.1747747747748,456.6666666666667
1011,2309409.0,Novo Oriente,23.0,CE,470.3176870748299,483.4771043771044,468.39663299663295,513.2363945578231,518.6531986531986
1012,2309458.0,Ocara,23.0,CE,465.6975308641975,468.7897233201581,463.6557312252964,474.3510288065844,451.0671936758893
1013,2309508.0,Orós,23.0,CE,446.05220588235295,454.6949275362319,440.3992753623188,440.62867647058823,392.17391304347825
1014,2309607.0,Pacajus,23.0,CE,467.8337423312883,495.103550295858,488.26686390532547,510.0593558282209,552.4260355029586
1015,2309706.0,Pacatuba,23.0,CE,478.4472906403941,514.5207637231504,506.52816229116945,522.9487684729064,613.508353221957
1016,2309805.0,Pacoti,23.0,CE,462.0882352941176,480.75344827586207,475.2293103448276,485.47058823529414,572.7586206896551
1017,2309904.0,Pacujá,23.0,CE,474.83855421686746,504.35470588235296,490.77,534.7457831325302,611.2941176470588
1018,2310001.0,Palhano,23.0,CE,440.1344262295082,463.1290322580645,447.5870967741936,469.24426229508197,409.6774193548387
1019,2310100.0,Palmácia,23.0,CE,466.578313253012,468.4696132596685,464.19502762430943,475.57710843373496,599.7790055248619
1020,2310209.0,Paracuru,23.0,CE,474.34639175257735,481.3813861386139,468.1023762376238,497.07319587628865,516.0
1021,2310258.0,Paraipaba,23.0,CE,458.72542857142855,467.01717451523547,452.5603878116343,481.39885714285714,423.32409972299166
1022,2310308.0,Parambu,23.0,CE,468.6808270676692,472.9838129496403,460.9456834532374,479.25338345864657,451.43884892086334
1023,2310407.0,Paramoti,23.0,CE,459.25853658536585,461.755,425.3625,466.14146341463413,439.5
1024,2310506.0,Pedra Branca,23.0,CE,464.73034300791556,469.7443373493976,451.41469879518075,480.3799472295515,457.1566265060241
1025,2310605.0,Penaforte,23.0,CE,474.90181818181816,484.58035714285717,471.61785714285713,486.81454545454545,427.5
1026,2310704.0,Pentecoste,23.0,CE,465.67841726618707,483.2618881118881,471.1755244755245,497.39604316546763,513.2167832167833
1027,2310803.0,Pereiro,23.0,CE,483.62471264367815,501.2912087912088,493.4346153846154,504.4781609195402,565.934065934066
1028,2310852.0,Pindoretama,23.0,CE,449.4258278145696,448.98395061728394,424.2438271604938,455.4635761589404,423.4567901234568
1029,2310902.0,Piquet Carneiro,23.0,CE,477.07936507936506,495.7515625,479.6375,495.23015873015873,458.4375
1030,2310951.0,Pires Ferreira,23.0,CE,440.5673913043478,442.6217391304348,435.9369565217391,458.01956521739135,443.9130434782609
1031,2311009.0,Poranga,23.0,CE,455.835593220339,466.46806722689075,443.67731092436975,471.1093220338983,568.90756302521
1032,2311108.0,Porteiras,23.0,CE,451.90337078651686,460.72150537634406,426.652688172043,474.2337078651686,435.26881720430106
1033,2311207.0,Potengi,23.0,CE,483.14181818181817,510.10181818181815,492.15090909090907,502.2472727272727,704.0
1034,2311231.0,Potiretama,23.0,CE,451.72820512820516,467.026582278481,443.9632911392405,468.8320512820513,484.55696202531647
1035,2311264.0,Quiterianópolis,23.0,CE,459.4609022556391,472.30140845070423,455.1323943661972,478.92105263157896,432.53521126760563
1036,2311306.0,Quixadá,23.0,CE,476.1874060150376,485.80695652173915,477.3638260869565,499.1345864661654,493.9826086956522
1037,2311355.0,Quixelô,23.0,CE,489.4901960784314,487.15535714285716,475.4107142857143,511.29019607843134,547.8571428571429
1038,2311405.0,Quixeramobim,23.0,CE,465.60345303867405,482.55802631578945,469.4748684210527,496.410635359116,508.89473684210526
1039,2311504.0,Quixeré,23.0,CE,474.67625899280574,480.9950704225352,466.53943661971834,504.6978417266187,530.1408450704225
1040,2311603.0,Redenção,23.0,CE,464.2095628415301,479.6658854166667,462.16640624999997,493.4428961748634,546.3020833333334
1041,2311702.0,Reriutaba,23.0,CE,467.331914893617,469.2176165803109,460.1989637305699,483.168085106383,510.77720207253884
1042,2311801.0,Russas,23.0,CE,488.78884120171676,521.6162324649299,505.5372745490982,548.0869098712446,613.9078156312626
1043,2311900.0,Saboeiro,23.0,CE,455.28108108108114,479.625,462.48452380952375,513.7445945945946,550.4761904761905
1044,2311959.0,Salitre,23.0,CE,448.8132231404959,455.99126984126985,440.11507936507934,467.92479338842975,438.41269841269843
1045,2312007.0,Santana do Acaraú,23.0,CE,458.6262931034483,473.17625000000004,452.46583333333336,483.8939655172413,455.8333333333333
1046,2312106.0,Santana do Cariri,23.0,CE,431.42571428571426,445.5425531914894,406.7191489361702,459.5514285714286,302.1276595744681
1047,2312205.0,Santa Quitéria,23.0,CE,462.22080378250587,472.1052511415525,459.30753424657536,489.8725768321513,442.69406392694066
1048,2312304.0,São Benedito,23.0,CE,463.87791932059446,487.05850622406643,468.0466804979253,490.9127388535032,536.3070539419087
1049,2312403.0,São Gonçalo do Amarante,23.0,CE,456.1532833020638,473.3747330960854,465.75854092526686,493.44202626641646,495.16014234875445
1050,2312502.0,São João do Jaguaribe,23.0,CE,468.66,479.8925925925926,455.9851851851852,484.408,511.85185185185185
1051,2312601.0,São Luís do Curu,23.0,CE,451.3701492537313,452.7054054054054,434.74594594594595,449.95522388059703,364.5945945945946
1052,2312700.0,Senador Pompeu,23.0,CE,473.09371428571427,494.05164835164834,484.03241758241757,501.4017142857143,547.8021978021978
1053,2312809.0,Senador Sá,23.0,CE,441.6227848101265,444.54146341463417,439.0792682926829,454.4240506329114,386.8292682926829
1054,2312908.0,Sobral,23.0,CE,488.5018888888889,514.2781299524564,506.2890121500264,560.7088888888889,609.4347596407819
1055,2313005.0,Solonópole,23.0,CE,458.7073394495413,463.10689655172416,447.11293103448276,460.3779816513761,418.2758620689655
1056,2313104.0,Tabuleiro do Norte,23.0,CE,487.841116751269,505.12835820895526,497.3726368159204,528.2604060913706,579.0049751243781
1057,2313203.0,Tamboril,23.0,CE,458.2254826254826,471.28484848484845,456.6431818181818,472.3042471042471,422.8030303030303
1058,2313252.0,Tarrafas,23.0,CE,455.5019607843137,485.08000000000004,458.04727272727274,483.8745098039215,618.1818181818181
1059,2313302.0,Tauá,23.0,CE,471.1126582278481,485.1254794520548,472.4884931506849,506.5037974683545,490.0821917808219
1060,2313351.0,Tejuçuoca,23.0,CE,459.4227272727273,478.0277419354839,458.00580645161284,481.35194805194806,484.7741935483871
1061,2313401.0,Tianguá,23.0,CE,472.42031930333815,487.02255033557043,476.3346308724832,508.47039187227864,547.6241610738255
1062,2313500.0,Trairi,23.0,CE,455.208658008658,474.36798336798336,459.64740124740126,488.6935064935065,530.6444906444906
1063,2313559.0,Tururu,23.0,CE,450.0111111111111,452.06176470588235,434.74411764705883,443.097037037037,455.1470588235294
1064,2313609.0,Ubajara,23.0,CE,468.34005037783373,487.2668257756563,471.8980906921241,511.4259445843829,530.7398568019094
1065,2313708.0,Umari,23.0,CE,455.3333333333333,441.16315789473686,449.0368421052632,466.5722222222222,395.7894736842105
1066,2313757.0,Umirim,23.0,CE,447.47627118644067,452.7416666666667,432.37045454545455,460.80169491525425,398.93939393939394
1067,2313807.0,Uruburetama,23.0,CE,472.1066869300912,480.29418604651164,467.9561046511628,490.90395136778113,513.546511627907
1068,2313906.0,Uruoca,23.0,CE,453.09166666666664,459.4654135338346,450.88345864661653,470.82803030303035,419.54887218045116
1069,2313955.0,Varjota,23.0,CE,463.24070796460177,480.2327868852459,463.57295081967214,490.97522123893805,495.57377049180326
1070,2314003.0,Várzea Alegre,23.0,CE,465.8211382113821,482.470026525199,468.7631299734748,495.3151761517615,524.0848806366048
1071,2314102.0,Viçosa do Ceará,23.0,CE,458.9148409893993,471.665820642978,459.41252115059217,496.8293286219082,511.16751269035535
1072,2400109.0,Acari,24.0,RN,462.1461538461538,489.70714285714286,497.32142857142856,475.2769230769231,545.7142857142857
1073,2400208.0,Açu,24.0,RN,475.33404255319147,495.5777777777777,489.07654320987655,505.2923404255319,614.9794238683128
1074,2400307.0,Afonso Bezerra,24.0,RN,449.61333333333334,447.6235294117647,440.9647058823529,499.08,395.29411764705884
1075,2400406.0,Água Nova,24.0,RN,496.2235294117648,484.7235294117647,471.8235294117647,487.1588235294118,597.6470588235294
1076,2400505.0,Alexandria,24.0,RN,457.96486486486486,461.5736842105263,460.2973684210526,488.39459459459454,584.7368421052631
1077,2400604.0,Almino Afonso,24.0,RN,467.4068965517242,482.24666666666667,471.17,476.9655172413793,543.3333333333334
1078,2400703.0,Alto do Rodrigues,24.0,RN,459.68870967741935,466.89384615384614,457.61538461538464,482.6161290322581,537.2307692307693
1079,2400802.0,Angicos,24.0,RN,479.8125,454.1121951219512,451.5487804878049,471.0775,539.5121951219512
1080,2400901.0,Antônio Martins,24.0,RN,479.48461538461544,491.03846153846155,465.9589743589744,464.83076923076925,569.7435897435897
